DATAFLOW,LAST UPDATE,freq,unit,lcstruct,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,IS,2022,7133.0,p
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,IT,2008,26.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,IT,2012,26.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,IT,2016,28.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,IT,2020,28.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,IT,2021,28.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,IT,2022,29.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,LT,2008,5.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,LT,2012,5.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,LT,2016,6.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,LT,2020,11.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,LT,2021,12.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,LT,2022,14.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,LU,2012,43.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,LU,2016,48.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,LU,2020,52.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,LU,2021,53.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,LU,2022,55.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,LV,2008,6.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,LV,2012,6.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,LV,2016,7.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,LV,2020,9.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,LV,2021,10.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,LV,2022,11.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,ME,2012,9.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,ME,2016,9.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,MK,2012,408.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,MK,2016,378.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,MT,2016,21.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,MT,2020,16.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,MT,2021,16.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,MT,2022,17.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,NL,2008,32.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,NL,2012,36.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,NL,2016,38.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,NL,2020,39.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,NL,2021,40.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,NL,2022,,c
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,NO,2012,381.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,NO,2016,424.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,NO,2020,518.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,NO,2021,537.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,NO,2022,558.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,PL,2008,32.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,PL,2012,40.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,PL,2016,46.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,PL,2020,55.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,PL,2021,58.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,PL,2022,65.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,PT,2012,19.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,PT,2016,27.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,PT,2020,25.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,PT,2021,23.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,PT,2022,28,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,RO,2008,22.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,RO,2012,27.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,RO,2016,29.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,RO,2020,53.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,RO,2021,56.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,RO,2022,66.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,RS,2012,825.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,RS,2016,812.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,RS,2020,1239.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,RS,2021,1273.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,RS,2022,1331.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,SE,2008,246.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,SE,2012,272.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,SE,2016,302.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,SE,2020,334.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,SE,2021,346.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,SE,2022,356.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,SI,2008,16.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,SI,2012,19.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,SI,2016,21.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,SI,2020,24.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,SI,2021,25.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,SI,2022,27.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,SK,2008,8.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,SK,2012,10.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,SK,2016,12.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,SK,2020,15.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,SK,2021,15.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,SK,2022,16.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,TR,2012,24.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,TR,2016,27.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,TR,2020,40.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,TR,2021,49.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,TR,2022,86.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,UK,2012,20.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,D,UK,2016,23.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,AL,2012,176.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,AL,2016,212.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,AT,2008,18.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,AT,2012,20.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,AT,2016,21.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,AT,2020,24.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,AT,2021,23.9,p
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,AT,2022,25.2,p
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,BA,2012,9.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,BA,2016,9.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,BE,2008,24.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,BE,2012,24.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,BE,2016,24.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,BE,2020,26.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,BE,2021,26.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,BE,2022,28.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,BG,2008,4.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,BG,2012,5.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,BG,2016,6.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,BG,2020,8.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,BG,2021,8.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,BG,2022,9.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,CH,2012,44.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,CH,2016,43.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,CY,2020,11.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,CY,2021,12,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,CY,2022,12.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,CZ,2008,152.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,CZ,2012,169.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,CZ,2016,183.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,CZ,2020,241.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,CZ,2021,247.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,CZ,2022,266.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,DE,2008,19.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,DE,2012,20.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,DE,2016,23.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,DE,2020,26,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,DE,2021,26.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,DE,2022,28,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,DK,2008,211.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,DK,2012,237.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,DK,2016,255.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,DK,2020,279.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,DK,2021,,c
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,DK,2022,,c
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,EA19,2008,17.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,EA19,2012,18.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,EA19,2016,19.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,EA19,2020,21.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,EA19,2021,21.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,EA19,2022,22.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,EA20,2020,21.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,EA20,2021,21.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,EA20,2022,22.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,EE,2008,6.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,EE,2016,7.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,EE,2020,10.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,EE,2021,10.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,EE,2022,11.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,EL,2008,17.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,EL,2012,12.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,EL,2016,12.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,EL,2020,8.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,EL,2021,8.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,EL,2022,9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,ES,2008,14.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,ES,2012,14.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,ES,2016,15.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,ES,2020,16.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,ES,2021,17.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,ES,2022,18.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,FI,2008,18.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,FI,2012,21.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,FI,2016,23.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,FI,2020,25.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,FI,2021,25.0,p
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,FI,2022,25.9,p
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,FR,2008,21.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,FR,2012,21.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,FR,2016,21.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,FR,2020,26,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,FR,2021,25.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,FR,2022,26.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,HR,2008,57.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,HR,2012,56.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,HR,2016,61.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,HR,2020,9.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,HR,2021,9.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,HR,2022,10.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,HU,2008,1294.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,HU,2012,1592.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,HU,2016,1682.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,HU,2020,2589.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,HU,2021,2754,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,HU,2022,3133.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,IE,2012,18.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,IE,2016,20.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,IE,2020,23.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,IE,2021,23.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,IE,2022,25.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,IS,2008,2321.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,IS,2012,2738.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,IS,2016,3684.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,IS,2020,4409.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,IS,2021,4775.0,p
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,IS,2022,5207.0,p
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,IT,2008,17.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,IT,2012,18.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,IT,2016,19.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,IT,2020,19.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,IT,2021,18.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,IT,2022,19.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,LT,2008,3.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,LT,2012,4.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,LT,2016,5.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,LT,2020,9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,LT,2021,9.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,LT,2022,10.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,LU,2008,25.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,LU,2012,26.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,LU,2016,30.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,LU,2020,34,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,LU,2021,34.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,LU,2022,35.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,LV,2008,4.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,LV,2012,4.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,LV,2016,5.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,LV,2020,7.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,LV,2021,7.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,LV,2022,8.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,ME,2012,4.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,ME,2016,4.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,MK,2012,170.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,MK,2016,192.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,MT,2008,10.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,MT,2016,12.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,MT,2020,12.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,MT,2021,12.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,MT,2022,13.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,NL,2008,22.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,NL,2012,24.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,NL,2016,25.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,NL,2020,27.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,NL,2021,27.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,NL,2022,,c
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,NO,2012,286.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,NO,2016,311.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,NO,2020,386,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,NO,2021,397,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,NO,2022,416.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,PL,2008,20.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,PL,2012,24.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,PL,2016,27.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,PL,2020,34.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,PL,2021,37,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,PL,2022,40.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,PT,2008,9.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,PT,2012,8.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,PT,2016,9.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,PT,2020,9.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,PT,2021,9.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,PT,2022,10.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,NAC,D11,E,RO,2008,10.6,
